"","country","year","GFDD.DM.02","GFDD.DM.01","GFDD.SI.03","GFDD.SI.05","GFDD.EI.10","sh.F99100","sh.F99100_fs1","osh.F99100_fs1","sh.F99100_ps","gdp_per","unions_app","imports"
"14","Canada",2003,59.066,99.1042,4.6,12.4,8.24339,0.0899793789959285,0.0169951213385397,4.35174263262003,0.0899793789959285,24169.2847344718,30.3,35.7752982045513
"15","Canada",2004,56.8611,107.458,4.7,13.4,18.5551,0.093548787045981,0.0189386251437703,4.67599986910231,0.093548787045981,28200.6580773382,30.2,33.0908081710478
"16","Canada",2005,61.3154,105.715,5.6,13.3,17.2264,0.098654853196508,0.021035263037201,5.0122609638784,0.098654853196508,32034.3077408421,30.4,32.976857357275
"17","Canada",2006,72.541,117.871,4.7,12.9,12.5722,0.104067845755961,0.0223686598167732,4.97821315984538,0.104067845755961,36266.1871235853,30.4,33.0079574997812
"18","Canada",2007,85.2841,125.509,4.1,15.4,14.1001,0.10387024229704,0.0222877374209282,4.93756351728817,0.10387024229704,40385.869955477,30.1,32.7452558525727
"19","Canada",2008,104.695,136.714,3.7,14.8,11.9952,0.0956085680805626,0.0184215098429026,4.2693750514482,0.0956085680805626,44543.0410359004,30.2,32.1379546142055
"20","Canada",2009,106.603,105.965,3.5,12.2,12.8819,0.0866805371874321,0.0164006994589907,4.11325774925404,0.0866805371874321,46594.4509535289,29.8,32.7098721477044
"21","Canada",2010,100.119,96.5087,4.5,14.7,10.5606,0.0873105990384934,0.0187045775591611,4.81065003693516,0.0873105990384934,40773.061528975,30.7,30.0344208273121
"22","Canada",2011,89.6539,125.207,4.6593,15.565,23.3329,0.0879268285503823,0.0194364868484718,4.97512774329431,0.0879268285503823,47448.0132198383,30.1,31.1138532402079
"23","Canada",2012,82.7837,117.757,4.89495,15.8858,32.5266,0.0854170141314238,0.0177797387989595,4.61473682105136,0.0854170141314238,52087.446383568,29.8,31.8947953638635
"24","Canada",2013,77.5913,109.235,4.89764,16.1555,19.0147,0.0843863889507064,0.0183214921795729,4.89844485723692,0.0843863889507064,52678.3901234772,29.8,32.2425234169127
"25","Canada",2014,71.9362,112.402,4.96412,14.3298,17.4891,0.086531895097246,0.0198854485684958,5.19780086454705,0.086531895097246,52652.5936828278,29.2,31.8991362329537
"26","Canada",2015,72.447,114.269,4.94325,14.2311,17.4186,0.0916019797603825,0.0210475802006448,5.08773288980878,0.0916019797603825,50893.4467137547,29.3,32.6420862831515
"27","Canada",2016,73.327,110.584,5.06783,14.1979,15.9765,0.0801041343398061,0.0197239482632548,5.45389717508042,0.0801041343398061,43585.5119817751,29.4,34.3149411035338
"28","Canada",2017,72.9138,116.363,5.16056,14.7736,16.9891,0.084155992672187,0.021277576217969,5.66728806077594,0.084155992672187,42322.4847803038,NA,33.8611121122194
"29","Canada",2018,75.0644,134.45,5.22325,14.8137,18.1161,0.0840935927959421,0.0203588312749587,5.39927253585288,0.0840935927959421,45148.5527061655,NA,33.6232145334166
"30","Canada",2019,NA,NA,NA,NA,NA,0.084035433600793,0.019893941194128,5.14853105105867,0.084035433600793,46313.1713712961,NA,34.0360616874474
"31","Czechia",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Czechia",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Czechia",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Czechia",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Czechia",1994,0.561846,4.11815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Czechia",1995,1.80727,8.0941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Czechia",1996,3.67726,13.2285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Czechia",1997,6.7032,17.406,NA,NA,13.3473,NA,NA,NA,NA,NA,NA,NA
